"inputs[""Boronate in Solvent""].components[0].identifiers[0].value","inputs[""Boronate in Solvent""].components[1].identifiers[0].value","inputs[""Ligand in Solvent""].components[0].identifiers[0].value","inputs[""Ligand in Solvent""].components[0].amount.moles.value","inputs[""Ligand in Solvent""].components[0].amount.moles.units","inputs[""Ligand in Solvent""].components[0].reaction_role","inputs[""Ligand in Solvent""].components[1].identifiers[0].type","inputs[""Ligand in Solvent""].components[1].identifiers[0].value","inputs[""Ligand in Solvent""].components[1].amount.volume.value","inputs[""Ligand in Solvent""].components[1].amount.volume.units","inputs[""Ligand in Solvent""].components[1].amount.volume_includes_solutes","inputs[""Ligand in Solvent""].components[1].reaction_role","inputs[""Aryl Halide""].components[0].identifiers[0].value","inputs[""Solvent_1""].components[0].identifiers[0].value","inputs[""Base in Solvent""].components[0].identifiers[0].value","inputs[""Base in Solvent""].components[0].amount.moles.value","inputs[""Base in Solvent""].components[0].amount.moles.units","inputs[""Base in Solvent""].components[0].reaction_role","inputs[""Base in Solvent""].components[1].identifiers[0].type","inputs[""Base in Solvent""].components[1].identifiers[0].value","inputs[""Base in Solvent""].components[1].amount.volume.value","inputs[""Base in Solvent""].components[1].amount.volume.units","inputs[""Base in Solvent""].components[1].reaction_role",outcomes[0].products[0].measurements[0].percentage.value,provenance.record_modified[1].time.value,reaction_id,"inputs[""Ligand in Solvent""].components[0].amount.volume.value","inputs[""Ligand in Solvent""].components[0].amount.volume.units","inputs[""Ligand in Solvent""].components[0].amount.volume_includes_solutes","inputs[""Base in Solvent""].components[0].amount.volume.value","inputs[""Base in Solvent""].components[0].amount.volume.units"
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,5.800000190734863,2021-03-04 13:56:15.548248,ord-c6e7f344c7e94f91982fa1875c888044,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,60.66999816894531,2021-03-04 13:56:15.553994,ord-ac49a5fa54a2455abc083e726f48f314,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,14.390000343322754,2021-03-04 13:56:15.559987,ord-6a6a4c8b0a6e4bae98f6856b1a01af23,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,2.2699999809265137,2021-03-04 13:56:15.568871,ord-2c12bfb6ab7c4f21801d9df7aeb5a71d,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,Cc1ccccc1,,,SOLVENT,,,,,,,ClC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,10.0,2021-03-04 13:56:15.575144,ord-c734295da62847378e36c1e670f963a0,1.0,MICROLITER,True,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,5.599999904632568,2021-03-04 13:56:15.580778,ord-7ca74acff7614cdeb17cbca7a9948349,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,4.820000171661377,2021-03-04 13:56:15.586400,ord-c1e77592bed145f6aac30960b9f2f1a7,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,2.490000009536743,2021-03-04 13:56:15.592104,ord-64014b5d139b4f0ead9af3ac5a659c87,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,6.460000038146973,2021-03-04 13:56:15.597730,ord-e051dec094b14b69a8ee621693d71acb,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,2.059999942779541,2021-03-04 13:56:15.603350,ord-25f1003f8922467899381f0ccc848655,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,3.2200000286102295,2021-03-04 13:56:15.609128,ord-a5a1c4c9ff744dbba479412eebcef4ce,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,78.41999816894531,2021-03-04 13:56:15.616662,ord-08bc2176e54d4d01a9b56da6a5736e33,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,8.9399995803833,2021-03-04 13:56:15.622517,ord-ae77e82a8d4444c08758d887c84383fb,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,92.22000122070312,2021-03-04 13:56:15.628231,ord-4a6211df23534a22929cfc48fc4b6409,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,14.220000267028809,2021-03-04 13:56:15.633933,ord-f661baef36564766844e5975bb57c4e0,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,2.3499999046325684,2021-03-04 13:56:15.639728,ord-c6f00bc997b6458fb2f4f0c87b13598a,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,Cc1ccccc1,,,SOLVENT,,,,,,,ClC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,18.15999984741211,2021-03-04 13:56:15.645184,ord-38575d2fd0d843c592f8b4239bd92e97,1.0,MICROLITER,True,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],1.0,MICROMOLE,REAGENT,SMILES,CCCCCC,1.0,MICROLITER,SOLVENT,7.079999923706055,2021-03-04 13:56:15.651068,ord-ae463c7c6ac74a0d99bdf3320fa44eae,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],1.0,MICROMOLE,REAGENT,SMILES,CCCCCC,1.0,MICROLITER,SOLVENT,5.449999809265137,2021-03-04 13:56:15.656770,ord-d7f007f09f7b45858d37c2106ba9c8bc,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],1.0,MICROMOLE,REAGENT,SMILES,CCCCCC,1.0,MICROLITER,SOLVENT,1.9900000095367432,2021-03-04 13:56:15.662557,ord-803d446a238a42e899710f7116939049,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],1.0,MICROMOLE,REAGENT,SMILES,CCCCCC,1.0,MICROLITER,SOLVENT,6.079999923706055,2021-03-04 13:56:15.668411,ord-ccd4a15c95be4de599fe2e6fc35c7754,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],1.0,MICROMOLE,REAGENT,SMILES,CCCCCC,1.0,MICROLITER,SOLVENT,2.450000047683716,2021-03-04 13:56:15.674132,ord-3670569b6ffb4effbedae21de859f51b,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],1.0,MICROMOLE,REAGENT,SMILES,CCCCCC,1.0,MICROLITER,SOLVENT,3.569999933242798,2021-03-04 13:56:15.679884,ord-81da6f242d5b403eab6e80f2449b821a,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],1.0,MICROMOLE,REAGENT,SMILES,CCCCCC,1.0,MICROLITER,SOLVENT,85.7699966430664,2021-03-04 13:56:15.685587,ord-1a443f5e0f964593aa169ed7f792f6d6,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],1.0,MICROMOLE,REAGENT,SMILES,CCCCCC,1.0,MICROLITER,SOLVENT,9.779999732971191,2021-03-04 13:56:15.691305,ord-7a406d1aee9e4c7e970725ce665fda18,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],1.0,MICROMOLE,REAGENT,SMILES,CCCCCC,1.0,MICROLITER,SOLVENT,92.83000183105469,2021-03-04 13:56:15.697010,ord-46ce0d495946461882dab45f1a65ff95,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],1.0,MICROMOLE,REAGENT,SMILES,CCCCCC,1.0,MICROLITER,SOLVENT,15.40999984741211,2021-03-04 13:56:15.702723,ord-d5734e8b27d24791a94d96e0ba98ba61,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],1.0,MICROMOLE,REAGENT,SMILES,CCCCCC,1.0,MICROLITER,SOLVENT,2.430000066757202,2021-03-04 13:56:15.708414,ord-502a401579404b36b6244b7362bf77db,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,Cc1ccccc1,,,SOLVENT,,,,,,,ClC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],1.0,MICROMOLE,REAGENT,SMILES,CCCCCC,1.0,MICROLITER,SOLVENT,17.18000030517578,2021-03-04 13:56:15.714228,ord-5095f3f0ec6041f498f65023d32e7624,1.0,MICROLITER,True,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,7.820000171661377,2021-03-04 13:56:15.720443,ord-7b2cc72ef7c94a64a3ee6402e36df836,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,6.139999866485596,2021-03-04 13:56:15.726193,ord-0a090e97d334463b91a9e035e9b510d1,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,2.130000114440918,2021-03-04 13:56:15.732178,ord-997d72ebd9154825a5e6af406bc0d0ae,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,5.050000190734863,2021-03-04 13:56:15.737898,ord-ad79a8c75ec44c1cb9fcabe4dec8d0fe,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,1.9800000190734863,2021-03-04 13:56:15.743711,ord-afc52f8cc8004c7cabf227ea034bfd62,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,4.46999979019165,2021-03-04 13:56:15.749428,ord-8f1ddba0d10e42b698e30fda39d720e5,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,78.95999908447266,2021-03-04 13:56:15.755134,ord-7d53d0ad040e4e2c860cd6bacc873046,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,7.0,2021-03-04 13:56:15.761168,ord-ede7ec69f973420b973291dfb74e5d7e,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,90.30000305175781,2021-03-04 13:56:15.767249,ord-20a2d65b4a444799907f5e9c38af5e5f,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,15.359999656677246,2021-03-04 13:56:15.773054,ord-ff19208d804e4199ba602e059460c776,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,2.509999990463257,2021-03-04 13:56:15.778759,ord-f6a7c334762d448facaa7753ec7e0e82,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,Cc1ccccc1,,,SOLVENT,,,,,,,ClC1=CC=C2N=CC=CC2=C1,CC#N,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,19.510000228881836,2021-03-04 13:56:15.784255,ord-7ea5d8e4beee43339e8e7308cb16e406,1.0,MICROLITER,True,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,O,,,SOLVENT,,,,,,9.760000228881836,2021-03-04 13:56:15.789749,ord-0065da3d023b428aa8fcc2760b121576,,,,1.0,MICROLITER
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,O,,,SOLVENT,,,,,,4.150000095367432,2021-03-04 13:56:15.795259,ord-0055c85b77b44f839b1724dc39123351,,,,1.0,MICROLITER
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,O,,,SOLVENT,,,,,,1.5299999713897705,2021-03-04 13:56:15.800750,ord-ef609a920e01460898abc49a75ea5824,,,,1.0,MICROLITER
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,O,,,SOLVENT,,,,,,5.800000190734863,2021-03-04 13:56:15.806225,ord-333ef7cd74d046aab10a13438674e001,,,,1.0,MICROLITER
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,ClC1=CC=C2N=CC=CC2=C1,CC#N,O,,,SOLVENT,,,,,,2.6500000953674316,2021-03-04 13:56:15.811797,ord-efa087654a9f430ab7d49c04f5cb7b3c,,,,1.0,MICROLITER
